RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Depth_gam,DateofCalculation_Dataproduct
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,606_09,9,2006,9,12,910,NA,15,D,53.5046,3.8115,53.4964,3.834,36F3,32,V,606_09,1,1,R,-9,NA,4,1761,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,130,4,-9,NA,-9,NA,-9,135,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,420,NA,NA,NA,NA,20210323,3.82275,53.5005,6,NA,NA,0.010566,32,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,660_14,14,2006,9,12,1527,NA,15,D,52.8211,4.3975,52.8171,4.4247,34F4,22,V,660_14,1,1,R,-9,NA,4,1740,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,359,0,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210323,4.4111,52.8191,6,NA,NA,0.01044,22,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_50,50,2006,9,19,1326,NA,15,D,52.1962,4.1901,52.1971,4.2126,33F4,20,V,640_50,1,1,R,-9,NA,4,1731,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,80,4,-9,NA,-9,NA,-9,270,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,600,NA,NA,NA,NA,20210323,4.20135,52.19665,6,NA,NA,0.010386,20,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_51,51,2006,9,19,1402,NA,8,D,52.2031,4.2992,52.1976,4.2867,33F4,15.3794671428585,V,640_51,1,1,R,-9,NA,4,1085,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,70,4,-9,NA,-9,NA,-9,270,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,600,NA,NA,NA,NA,20210323,4.29295,52.20035,6,NA,NA,0.00651,15.3794671428585,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_49,49,2006,9,19,1232,NA,15,D,52.2493,4.0549,52.2491,4.0786,33F4,23,V,640_49,1,1,R,-9,NA,4,1666,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,125,4,-9,NA,-9,NA,-9,270,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,660,NA,NA,NA,NA,20210323,4.06675,52.2492,6,NA,NA,0.009996,23,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,606_08,8,2006,9,12,745,NA,15,D,53.6561,3.7544,53.6586,3.7809,36F3,40,V,606_08,1,1,R,-9,NA,4,1785,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,135,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,540,NA,NA,NA,NA,20210323,3.76765,53.65735,6,NA,NA,0.01071,40,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_43,43,2006,9,18,1300,NA,15,D,53.7778,6.8728,53.7738,6.8448,36F6,15,V,608_43,1,1,R,-9,NA,4,1690,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,315,4,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,600,NA,NA,NA,NA,20210323,6.8588,53.7758,6,NA,NA,0.01014,15,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_42,42,2006,9,18,1157,NA,15,D,53.8124,7.1069,53.8109,7.0822,36F7,21,V,608_42,1,1,R,-9,NA,4,1705,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,315,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,660,NA,NA,NA,NA,20210323,7.09455,53.81165,6,NA,NA,0.01023,21,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_41,41,2006,9,18,1100,NA,15,D,53.8183,7.2903,53.8173,7.2629,36F7,22,V,608_41,1,1,R,-9,NA,4,1818,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,318,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,60,NA,NA,NA,NA,20210323,7.2766,53.8178,6,NA,NA,0.010908,22,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_21,21,2006,9,13,1301,NA,15,D,53.5316,5.6865,53.5339,5.7223,36F5,20,V,607_21,1,1,R,-9,NA,4,1809,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,158,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210323,5.7044,53.53275,6,NA,NA,0.010854,20,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_22,22,2006,9,13,1410,NA,15,D,53.6038,5.9106,53.6047,5.9362,36F5,24,V,607_22,1,1,R,-9,NA,4,1705,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,158,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210323,5.9234,53.60425,6,NA,NA,0.01023,24,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,660_13,13,2006,9,12,1432,NA,15,D,52.9311,4.3488,52.915,4.3502,34F4,25,V,660_13,1,1,R,-9,NA,4,1800,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,170,4,-9,NA,-9,NA,-9,135,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210323,4.3495,52.92305,6,NA,NA,0.0108,25,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,660_12,12,2006,9,12,1330,NA,15,D,52.9952,4.1653,52.9912,4.1917,34F4,28,V,660_12,1,1,R,-9,NA,4,1814,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,105,4,-9,NA,-9,NA,-9,135,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210323,4.1785,52.9932,6,NA,NA,0.010884,28,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,660_11,11,2006,9,12,1202,NA,15,D,53.1679,4.0148,53.1557,4.0305,35F4,29,V,660_11,1,1,R,-9,NA,4,1713,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,125,4,-9,NA,-9,NA,-9,135,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,300,NA,NA,NA,NA,20210323,4.02265,53.1618,6,NA,NA,0.010278,29,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_16,16,2006,9,13,655,NA,15,D,53.1682,4.7487,53.1828,4.7588,35F4,15,V,607_16,1,1,R,-9,NA,4,1774,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,25,4,-9,NA,-9,NA,-9,135,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,600,NA,NA,NA,NA,20210323,4.75375,53.1755,6,NA,NA,0.010644,15,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_17,17,2006,9,13,739,NA,15,D,53.2603,4.8087,53.2731,4.8236,35F4,17,V,607_17,1,1,R,-9,NA,4,1753,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,35,4,-9,NA,-9,NA,-9,135,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,600,NA,NA,NA,NA,20210323,4.81615,53.2667,6,NA,NA,0.010518,17,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_18,18,2006,9,13,832,NA,15,D,53.3494,4.952,53.3598,4.9714,35F4,17,V,607_18,1,1,R,-9,NA,4,1737,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,50,4,-9,NA,-9,NA,-9,135,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,480,NA,NA,NA,NA,20210323,4.9617,53.3546,6,NA,NA,0.010422,17,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_04,4,2006,9,11,1530,NA,15,D,52.5213,4.0669,52.5243,4.0415,34F4,25,V,630_04,1,1,R,-9,NA,4,1722,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,359,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,0,NA,NA,NA,NA,20210323,4.0542,52.5228,6,NA,NA,0.010332,25,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_01,1,2006,9,11,1300,NA,15,D,52.5269,4.4935,52.5224,4.4727,34F4,16,V,630_01,1,1,R,-9,NA,4,1533,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,359,0,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210323,4.4831,52.52465,6,NA,NA,0.009198,16,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_02,2,2006,9,11,1359,NA,15,D,52.5521,4.3075,52.5504,4.2826,34F4,20,V,630_02,1,1,R,-9,NA,4,1707,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,359,0,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210323,4.29505,52.55125,6,NA,NA,0.010242,20,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_03,3,2006,9,11,1440,NA,15,D,52.5597,4.2088,52.5591,4.1842,34F4,23,V,630_03,1,1,R,-9,NA,4,1677,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,359,1,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210323,4.1965,52.5594,6,NA,NA,0.010062,23,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,660_15,15,2006,9,12,1739,NA,15,D,52.762,4.511,52.7719,4.5309,34F4,21,V,660_15,1,1,R,-9,NA,4,1766,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,359,0,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,60,NA,NA,NA,NA,20210323,4.52095,52.76695,6,NA,NA,0.010596,21,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_40,40,2007,9,25,1250,NA,15,D,52.5595,4.1817,52.5632,4.2067,34F4,25,V,630_40,1,1,R,-9,NA,4,1740,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,88,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,0,NA,NA,NA,NA,20210324,4.1942,52.56135,6,NA,NA,0.01044,25,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_11,11,2007,9,12,1402,NA,15,D,53.1592,4.7351,53.1458,4.7245,35F4,18.0947975352428,V,607_11,1,1,R,-9,NA,4,1655,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,30,4,-9,NA,-9,NA,-9,315,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,0,NA,NA,NA,NA,20210324,4.7298,53.1525,6,NA,NA,0.00993,18.0947975352428,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_12,12,2007,9,12,1506,NA,15,D,53.2643,4.8107,53.2764,4.8273,35F4,16,V,607_12,1,1,R,-9,NA,4,1744,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,40,4,-9,NA,-9,NA,-9,315,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,0,NA,NA,NA,NA,20210324,4.819,53.27035,6,NA,NA,0.010464,16,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_02,2,2007,9,11,1238,NA,15,D,52.2005,4.1839,52.1994,4.1589,33F4,21,V,640_02,1,1,R,-9,NA,4,1703,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,338,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,60,NA,NA,NA,NA,20210324,4.1714,52.19995,6,NA,NA,0.010218,21,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_01,1,2007,9,11,1130,NA,15,D,52.2012,4.3016,52.1965,4.2738,33F4,16,V,640_01,1,1,R,-9,NA,4,1701,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,338,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,4.2877,52.19885,6,NA,NA,0.010206,16,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_03,3,2007,9,11,1334,NA,15,D,52.2466,4.0825,52.2474,4.0586,33F4,23,V,640_03,1,1,R,-9,NA,4,1672,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,338,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,0,NA,NA,NA,NA,20210324,4.07055,52.247,6,NA,NA,0.010032,23,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,640_04,4,2007,9,11,1432,NA,15,D,52.2988,3.9946,52.3111,3.9749,33F3,24,V,640_04,1,1,R,-9,NA,4,1759,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,300,4,-9,NA,-9,NA,-9,338,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,0,NA,NA,NA,NA,20210324,3.98475,52.30495,6,NA,NA,0.010554,24,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_05,5,2007,9,11,1629,NA,15,D,52.4861,3.7411,52.4876,3.7125,33F3,25,V,630_05,1,1,R,-9,NA,4,1750,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,338,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,3.7268,52.48685,6,NA,NA,0.0105,25,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,630_06,6,2007,9,11,1739,NA,15,D,52.5017,3.5402,52.5041,3.5127,34F3,32,V,630_06,1,1,R,-9,NA,4,1703,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,338,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210324,3.52645,52.5029,6,NA,NA,0.010218,32,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,601_20,20,2007,9,13,1352,NA,15,D,55.3784,8.0346,55.3625,8.0406,39F8,17,V,601_20,1,1,R,-9,NA,4,1722,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,170,4,-9,NA,-9,NA,-9,315,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,60,NA,NA,NA,NA,20210324,8.0376,55.37045,6,NA,NA,0.010332,17,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,601_16,16,2007,9,13,905,NA,15,D,55.3828,7.1977,55.3805,7.2247,39F7,29,V,601_16,1,1,R,-9,NA,4,1726,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,315,4,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,360,NA,NA,NA,NA,20210324,7.2112,55.38165,6,NA,NA,0.010356,29,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,601_18,18,2007,9,13,1133,NA,15,D,55.3836,7.5097,55.3834,7.5402,39F7,26,V,601_18,1,1,R,-9,NA,4,1696,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,315,4,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210324,7.52495,55.3835,6,NA,NA,0.010176,26,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,601_15,15,2007,9,13,750,NA,15,D,55.3846,6.9131,55.3836,6.9436,39F6,30,V,601_15,1,1,R,-9,NA,4,1707,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,315,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,360,NA,NA,NA,NA,20210324,6.92835,55.3841,6,NA,NA,0.010242,30,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,601_17,17,2007,9,13,951,NA,15,D,55.3892,7.348,55.3883,7.3757,39F7,26,V,601_17,1,1,R,-9,NA,4,1759,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,315,4,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,300,NA,NA,NA,NA,20210324,7.36185,55.38875,6,NA,NA,0.010554,26,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,601_19,19,2007,9,13,1255,NA,15,D,55.3995,7.8717,55.3974,7.8448,39F7,34.1896182215867,V,601_19,1,1,R,-9,NA,4,1726,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,315,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,7.85825,55.39845,6,NA,NA,0.010356,34.1896182215867,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,602_32,32,2007,9,17,804,NA,15,D,54.2126,7.5986,54.2027,7.6228,37F7,17.5522415599227,V,602_32,1,1,R,-9,NA,4,1677,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,310,4,-9,NA,-9,NA,-9,293,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210324,7.6107,54.20765,6,NA,NA,0.010062,17.5522415599227,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,602_33,33,2007,9,17,933,NA,15,D,54.2538,7.353,54.2667,7.3323,37F7,40,V,602_33,1,1,R,-9,NA,4,1681,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,315,4,-9,NA,-9,NA,-9,293,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,300,NA,NA,NA,NA,20210324,7.34265,54.26025,6,NA,NA,0.010086,40,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,602_34,34,2007,9,17,1120,NA,15,D,54.3093,7.1095,54.3086,7.0837,37F7,39,V,602_34,1,1,R,-9,NA,4,1698,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,270,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,360,NA,NA,NA,NA,20210324,7.0966,54.30895,6,NA,NA,0.010188,39,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,603_23,23,2007,9,13,1816,NA,15,N,54.7964,8.0184,54.7806,8.0162,38F8,11,V,603_23,1,1,R,-9,NA,4,1759,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,180,4,-9,NA,-9,NA,-9,270,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210324,8.0173,54.7885,6,NA,NA,0.010554,11,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,603_22,22,2007,9,13,1654,NA,15,D,54.9803,8.0437,54.9625,8.0412,38F8,16,V,603_22,1,1,R,-9,NA,4,1739,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,180,4,-9,NA,-9,NA,-9,293,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,8.04245,54.9714,6,NA,NA,0.010434,16,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,603_21,21,2007,9,13,1536,NA,15,D,55.1274,8.0814,55.1441,8.078,39F8,26.994466094672,V,603_21,1,1,R,-9,NA,4,1724,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,170,4,-9,NA,-9,NA,-9,315,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,60,NA,NA,NA,NA,20210324,8.0797,55.13575,6,NA,NA,0.010344,26.994466094672,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_30,30,2007,9,14,1238,NA,15,D,53.8781,7.5242,53.8799,7.5501,36F7,23,V,608_30,1,1,R,-9,NA,4,1703,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,85,4,-9,NA,-9,NA,-9,270,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,7.53715,53.879,6,NA,NA,0.010218,23,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,605_24,24,2007,9,14,615,NA,15,D,53.8782,6.4256,53.8831,6.4489,36F6,26,V,605_24,1,1,R,-9,NA,4,1644,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,70,4,-9,NA,-9,NA,-9,225,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210324,6.43725,53.88065,6,NA,NA,0.009864,26,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,605_25,25,2007,9,14,710,NA,15,D,53.9005,6.5916,53.9049,6.6215,36F6,28,V,605_25,1,1,R,-9,NA,4,1777,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,70,4,-9,NA,-9,NA,-9,225,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210324,6.60655,53.9027,6,NA,NA,0.010662,28,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,605_36,36,2007,9,17,1445,NA,15,D,53.9441,6.8996,53.9434,6.8699,36F6,28,V,605_36,1,1,R,-9,NA,4,1794,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,270,4,-9,NA,-9,NA,-9,270,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,6.88475,53.94375,6,NA,NA,0.010764,28,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,605_35,35,2007,9,17,1345,NA,15,D,53.9863,7.0771,53.982,7.0499,36F7,30,V,605_35,1,1,R,-9,NA,4,1724,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,260,4,-9,NA,-9,NA,-9,270,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,180,NA,NA,NA,NA,20210324,7.0635,53.98415,6,NA,NA,0.010344,30,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,602_31,31,2007,9,17,658,NA,15,D,54.1369,7.7606,54.1264,7.7842,37F7,14.3215395545129,V,602_31,1,1,R,-9,NA,4,1626,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,310,4,-9,NA,-9,NA,-9,293,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,7.7724,54.13165,6,NA,NA,0.009756,14.3215395545129,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_37,37,2007,9,17,1755,NA,15,D,53.6682,6.2963,53.6596,6.2752,36F6,20,V,607_37,1,1,R,-9,NA,4,1709,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,235,4,-9,NA,-9,NA,-9,293,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,60,NA,NA,NA,NA,20210324,6.28575,53.6639,6,NA,NA,0.010254,20,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_26,26,2007,9,14,843,NA,15,D,53.7748,6.8346,53.7796,6.8623,36F6,21,V,608_26,1,1,R,-9,NA,4,1746,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,75,4,-9,NA,-9,NA,-9,225,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,360,NA,NA,NA,NA,20210324,6.84845,53.7772,6,NA,NA,0.010476,21,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_27,27,2007,9,14,945,NA,15,D,53.8101,7.0831,53.8123,7.1094,36F7,22,V,608_27,1,1,R,-9,NA,4,1753,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,85,4,-9,NA,-9,NA,-9,248,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,360,NA,NA,NA,NA,20210324,7.09625,53.8112,6,NA,NA,0.010518,22,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_28,28,2007,9,14,1036,NA,15,D,53.8196,7.2589,53.8209,7.2846,36F7,23,V,608_28,1,1,R,-9,NA,4,1720,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,90,4,-9,NA,-9,NA,-9,248,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,300,NA,NA,NA,NA,20210324,7.27175,53.82025,6,NA,NA,0.01032,23,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,606_07,7,2007,9,12,611,NA,15,D,53.8299,3.6,53.8257,3.6408,36F3,36,V,606_07,1,1,R,-9,NA,4,1648,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,115,4,-9,NA,-9,NA,-9,338,7,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210324,3.6204,53.8278,6,NA,NA,0.009888,36,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,608_29,29,2007,9,14,1148,NA,15,D,53.8327,7.4182,53.8357,7.4436,36F7,22,V,608_29,1,1,R,-9,NA,4,1703,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,80,4,-9,NA,-9,NA,-9,248,9,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210324,7.4309,53.8342,6,NA,NA,0.010218,22,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,607_13,13,2007,9,12,1602,NA,15,D,53.3496,4.9541,53.3593,4.9761,35F4,16,V,607_13,1,1,R,-9,NA,4,1820,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,52,4,-9,NA,-9,NA,-9,315,2,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,120,NA,NA,NA,NA,20210324,4.9651,53.35445,6,NA,NA,0.01092,16,20210618
HH,SNS,3,NL,64SS,BT6,NA,NA,NA,606_10,10,2007,9,12,949,NA,15,D,53.415,3.8067,53.402,3.8209,35F3,28,V,606_10,1,1,R,-9,NA,4,1735,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,140,4,-9,NA,-9,NA,-9,315,4,NA,-9,-9,-9,-9,-9,NA,NA,40,NA,NA,240,NA,NA,NA,NA,20210324,3.8138,53.4085,6,NA,NA,0.01041,28,20210618
