RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,DateofCalculation,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Depth_gam,DateofCalculation_Dataproduct
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610035,35,2009,9,8,1152,"D1",15,D,52.9707,4.9658,52.9811,4.9515,34F4,5,V,610035,1,1,R,-9,"BC",1,1300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,7,NA,-9,17.2,17.1,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.95865,52.9759,3,NA,NA,0.0039,5,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,612019,19,2009,9,2,722,"D1",15,D,53.1551,4.991,53.1635,4.9744,35F4,5,V,612019,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,270,9,NA,-9,17.7,18,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.9827,53.1593,3,NA,NA,0.0045,5,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,612020,20,2009,9,2,815,"D2",15,D,53.1643,4.9698,53.1622,4.948,35F4,10,V,612020,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,18.2,18.3,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.9589,53.16325,3,NA,NA,0.0045,10,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,612021,21,2009,9,2,815,"D2",15,D,53.1644,4.8927,53.176,4.873,35F4,10,V,612021,1,1,R,-9,"BC",1,1550,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,18.3,18.3,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.88285,53.1702,3,NA,NA,0.00465,10,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,612023,23,2009,9,2,1355,"D2",15,D,53.1712,4.9781,53.1687,4.9843,35F4,6,V,612023,1,1,R,-9,"BC",1,1380,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,17.6,17.4,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.9812,53.16995,3,NA,NA,0.00414,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,612022,22,2009,9,2,1315,"D2",15,D,53.1851,4.9743,53.188,4.9868,35F4,10,V,612022,1,1,R,-9,"BC",1,1300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,17.2,17.4,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.98055,53.18655,3,NA,NA,0.0039,10,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610029,29,2009,9,7,1413,"D1",15,D,53.0753,4.973,53.0752,4.9882,35F4,2,V,610029,1,1,R,-9,"BC",1,1400,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,7,NA,-9,16.3,16.3,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.9806,53.07525,3,NA,NA,0.0042,2,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610030,30,2009,9,7,1433,"D2",15,D,53.0745,4.9809,53.0712,4.9638,35F4,5,V,610030,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,7,NA,-9,16.3,16.4,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.97235,53.07285,3,NA,NA,0.0045,5,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610031,31,2009,9,7,1502,"D2",15,D,53.066,4.9097,53.0566,4.897,35F4,7,V,610031,1,1,R,-9,"BC",1,1550,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,7,NA,-9,16.5,16.5,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.90335,53.0613,3,NA,NA,0.00465,7,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610036,36,2009,9,8,1238,"D4",15,D,53.0139,4.8441,53.0017,4.829,35F4,17,V,610036,1,1,R,-9,"BC",1,1800,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,4,NA,-9,17,17,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.83655,53.0078,3,NA,NA,0.0054,17,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610032,32,2009,9,8,740,"D2",15,D,53.0058,4.6988,52.9929,4.7028,35F4,9,V,610032,1,1,R,-9,"BC",1,1600,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,7,NA,-9,17.5,17.4,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.7008,52.99935,3,NA,NA,0.0048,9,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,610012,12,2009,9,1,1255,"D1",15,D,53.0018,4.9175,53.002,4.9352,35F4,4,V,610012,1,1,R,-9,"BC",1,1400,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,12,NA,-9,18.1,18.1,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,4.92635,53.0019,3,NA,NA,0.0042,4,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,619090,90,2009,9,21,1420,"D4",15,D,53.5027,6.464,53.501,6.4648,36F6,16,V,619090,1,1,R,-9,"BC",1,1400,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,248,9,NA,-9,16.7,16.5,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.4644,53.50185,3,NA,NA,0.0042,16,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634052,52,2009,9,21,1219,"D5",15,D,51.5059,4.1296,51.4928,4.1329,32F4,21,V,634052,1,1,R,-9,"BC",1,1510,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,130,1,NA,-9,17.1,17.1,-9,-9,NA,NA,20,4,NA,480,NA,NA,NA,NA,20200511,4.13125,51.49935,3,NA,NA,0.00453,21,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634044,44,2009,9,16,1315,"D6",15,D,51.6088,4.0408,51.6016,4.0228,32F4,30,V,634044,1,1,R,-9,"BC",1,1510,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,40,9,NA,-9,17,16.9,-9,-9,NA,NA,20,4,NA,60,NA,NA,NA,NA,20200511,4.0318,51.6052,3,NA,NA,0.00453,30,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634041,41,2009,9,16,940,"D3",15,D,51.6275,4.0729,51.6376,4.0855,32F4,15,V,634041,1,1,R,-9,"BC",1,1440,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,20,9,NA,-9,17,17,-9,-9,NA,NA,20,5,NA,600,NA,NA,NA,NA,20200511,4.0792,51.63255,3,NA,NA,0.00432,15,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634042,42,2009,9,16,1159,"D3",15,D,51.6597,4.1206,51.6643,4.1402,32F4,11,V,634042,1,1,R,-9,"BC",1,1460,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,40,9,NA,-9,17.1,17.1,-9,-9,NA,NA,20,3,NA,660,NA,NA,NA,NA,20200511,4.1304,51.662,3,NA,NA,0.00438,11,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634043,43,2009,9,16,1224,"D3",15,D,51.6653,4.1376,51.6621,4.1168,32F4,12,V,634043,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,40,9,NA,-9,17.1,17,-9,-9,NA,NA,20,4,NA,0,NA,NA,NA,NA,20200511,4.1272,51.6637,3,NA,NA,0.0045,12,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638028,28,2009,9,14,1405,"D1",15,D,51.4258,3.933,51.4314,3.9493,31F3,5,V,638028,1,1,R,-9,"BC",1,1300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,30,9,NA,-9,17.6,17.7,-9,-9,NA,NA,20,1,NA,240,NA,NA,NA,NA,20200511,3.94115,51.4286,3,NA,NA,0.0039,5,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638027,27,2009,9,14,1312,"D2",15,D,51.4291,3.961,51.4373,3.971,31F3,7,V,638027,1,1,R,-9,"BC",1,1160,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,30,9,NA,-9,17.6,17.6,-9,-9,NA,NA,20,1,NA,180,NA,NA,NA,NA,20200511,3.966,51.4332,3,NA,NA,0.00348,7,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638004,4,2009,9,8,805,"D2",15,D,51.4352,3.5515,51.4357,3.5285,31F3,8,V,638004,1,1,R,-9,"BC",1,1620,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,170,2,NA,-9,17.7,17.7,-9,-9,NA,NA,20,1,NA,240,NA,NA,NA,NA,20200511,3.54,51.43545,3,NA,NA,0.00486,8,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638005,5,2009,9,8,830,"D1",15,D,51.4368,3.5191,51.4396,3.4994,31F3,5,V,638005,1,1,R,-9,"BC",1,1450,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,170,2,NA,-9,17.6,17.5,-9,-9,NA,NA,20,1,NA,300,NA,NA,NA,NA,20200511,3.50925,51.4382,3,NA,NA,0.00435,5,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620132,132,2009,9,30,644,"D2",15,D,53.3122,7.0386,53.3134,7.0585,35F7,6,V,620132,1,1,R,-9,"BC",1,1380,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,2,NA,-9,15.2,15.3,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,7.04855,53.3128,3,NA,NA,0.00414,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620133,133,2009,9,30,712,"D2",15,D,53.3173,7.1117,53.3096,7.1285,35F7,6,V,620133,1,1,R,-9,"BC",1,1380,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,2,NA,-9,15.2,15.3,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,7.1201,53.31345,3,NA,NA,0.00414,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620124,124,2009,9,29,745,"D1",15,D,53.3287,6.9545,53.3336,6.9547,35F6,4,V,620124,1,1,R,-9,"BC",1,1420,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,315,7,NA,-9,14.4,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.9546,53.33115,3,NA,NA,0.00426,4,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620125,125,2009,9,29,814,"D1",15,D,53.3418,6.9264,53.348,6.9126,35F6,3,V,620125,1,1,R,-9,"BC",1,1300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,7,NA,-9,14.4,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.9195,53.3449,3,NA,NA,0.0039,3,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620131,131,2009,9,29,1445,"D3",13,D,53.3516,6.9823,53.3405,6.9837,35F6,14,V,620131,1,1,R,-9,"BC",1,1250,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,4,NA,-9,15.3,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.983,53.34605,3,NA,NA,0.00375,14,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620126,126,2009,9,29,843,"D2",15,D,53.3691,6.901,53.3814,6.8983,35F6,6,V,620126,1,1,R,-9,"BC",1,1490,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,7,NA,-9,15.1,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.89965,53.37525,3,NA,NA,0.00447,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620127,127,2009,9,29,913,NA,15,D,53.4141,6.8878,53.4023,6.8905,35F6,13.8470689247183,V,620127,1,1,R,-9,"BC",1,1340,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,7,NA,-9,14.7,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.88915,53.4082,3,NA,NA,0.00402,13.8470689247183,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618085,85,2009,9,17,1515,"D1",15,D,53.4168,6.2023,53.4198,6.2288,35F6,3,V,618085,1,1,R,-9,"BC",1,1380,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,4,NA,-9,15.4,15.5,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.21555,53.4183,3,NA,NA,0.00414,3,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620128,128,2009,9,29,1254,"D2",15,D,53.4662,6.882,53.4567,6.8952,35F6,8,V,620128,1,1,R,-9,"BC",1,1410,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,4,NA,-9,15.1,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.8886,53.46145,3,NA,NA,0.00423,8,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,619087,87,2009,9,21,1226,"D2",15,D,53.4722,6.4192,53.5024,6.424,35F6,8,V,619087,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,270,4,NA,-9,16.3,16.5,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.4216,53.4873,3,NA,NA,0.0045,8,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620118,118,2009,9,24,1355,"D3",15,D,53.4816,6.7517,53.4784,6.7732,35F6,15,V,620118,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,315,7,NA,-9,16.2,16.1,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.76245,53.48,3,NA,NA,0.0045,15,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,619103,103,2009,9,23,851,"D2",15,D,53.4905,6.4446,53.4786,6.4434,35F6,8,V,619103,1,1,R,-9,"BC",1,1480,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,16,16,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.444,53.48455,3,NA,NA,0.00444,8,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618080,80,2009,9,17,1128,"D2",15,D,53.4952,6.1163,53.505,6.1354,35F6,5,V,618080,1,1,R,-9,"BC",1,1600,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,15.8,15.8,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.12585,53.5001,3,NA,NA,0.0048,5,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620123,123,2009,9,28,1425,"D3",15,D,53.4952,6.8151,53.4958,6.8477,35F6,10,V,620123,1,1,R,-9,"BC",1,1380,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,315,12,NA,-9,15.7,15.7,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.8314,53.4955,3,NA,NA,0.00414,10,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618081,81,2009,9,17,1302,"D2",15,D,53.4455,6.1843,53.4469,6.164,35F6,6,V,618081,1,1,R,-9,"BC",1,1600,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,15,15,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.17415,53.4462,3,NA,NA,0.0048,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618082,82,2009,9,17,1321,"D2",15,D,53.4469,6.158,53.4441,6.1429,35F6,7,V,618082,1,1,R,-9,"BC",1,1400,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,15.3,15.2,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.15045,53.4455,3,NA,NA,0.0042,7,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,619105,105,2009,9,23,943,"D2",15,D,53.4508,6.5176,53.4543,6.5398,35F6,6,V,619105,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,16.1,16.1,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.5287,53.45255,3,NA,NA,0.0045,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618079,79,2009,9,17,927,"D2",15,D,53.4597,6.0736,53.472,6.0815,35F6,9,V,618079,1,1,R,-9,"BC",1,1450,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,16.1,16,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.07755,53.46585,3,NA,NA,0.00435,9,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,619106,106,2009,9,23,1005,"D2",15,D,53.4636,6.5614,53.4579,6.5724,35F6,6,V,619106,1,1,R,-9,"BC",1,1200,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,12,NA,-9,16.1,16.1,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.5669,53.46075,3,NA,NA,0.0036,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,619104,104,2009,9,23,920,"D2",15,D,53.4638,6.4715,53.4371,6.5101,35F6,8,V,619104,1,1,R,-9,"BC",1,1600,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,9,NA,-9,16.1,16,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.4908,53.45045,3,NA,NA,0.0048,8,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620130,130,2009,9,29,1457,"D3",14,D,53.4212,6.9303,53.4097,6.9339,35F6,14,V,620130,1,1,R,-9,"BC",1,1350,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,4,NA,-9,15.2,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.9321,53.41545,3,NA,NA,0.00405,14,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618084,84,2009,9,17,1429,"D2",15,D,53.4266,6.1608,53.4293,6.1457,35F6,9,V,618084,1,1,R,-9,"BC",1,1430,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,15.5,15.3,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.15325,53.42795,3,NA,NA,0.00429,9,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618083,83,2009,9,17,1355,"D2",15,D,53.433,6.1355,53.4343,6.1124,35F6,8,V,618083,1,1,R,-9,"BC",1,1400,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,15.4,15.2,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.12395,53.43365,3,NA,NA,0.0042,8,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618086,86,2009,9,17,1538,"D2",15,D,53.434,6.2536,53.4409,6.2679,35F6,9,V,618086,1,1,R,-9,"BC",1,1450,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,4,NA,-9,15.5,15.4,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.26075,53.43745,3,NA,NA,0.00435,9,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,618078,78,2009,9,17,903,"D3",15,D,53.4377,6.0859,53.449,6.0713,35F6,15,V,618078,1,1,R,-9,"BC",1,1500,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,23,7,NA,-9,16,16.1,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.0786,53.44335,3,NA,NA,0.0045,15,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620129,129,2009,9,29,1332,"D2",15,D,53.442,6.9362,53.4311,6.9358,35F6,6,V,620129,1,1,R,-9,"BC",1,1300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,293,4,NA,-9,15.2,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,6.936,53.43655,3,NA,NA,0.0039,6,20210618
HH,DYFS,3,NL,64ST,BT3,NA,NA,NA,620134,134,2009,9,30,750,"D2",15,D,53.2835,7.1633,53.2798,7.1628,35F7,6,V,620134,1,1,R,-9,"BC",1,1300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,225,2,NA,-9,15,15,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200511,7.16305,53.28165,3,NA,NA,0.0039,6,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638023,23,2009,9,10,1228,"D2",15,D,51.3947,3.7863,51.3999,3.7716,31F3,6,V,638023,1,1,R,-9,"BC",1,1230,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,20,7,NA,-9,18.1,18.2,-9,-9,NA,NA,20,NA,NA,360,NA,NA,NA,NA,20200511,3.77895,51.3973,3,NA,NA,0.00369,6,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638013,13,2009,9,9,841,"D3",15,D,51.3988,3.6948,51.3902,3.7033,31F3,14,V,638013,1,1,R,-9,"BC",1,1170,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,30,9,NA,-9,18.2,18.2,-9,-9,NA,NA,20,0,NA,240,NA,NA,NA,NA,20200511,3.69905,51.3945,3,NA,NA,0.00351,14,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,638003,3,2009,9,7,1445,"D3",15,D,51.405,3.9133,51.3941,3.9059,31F3,12,V,638003,1,1,R,-9,"BC",1,1340,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,210,4,NA,-9,18.1,17.9,-9,-9,NA,NA,20,1,NA,660,NA,NA,NA,NA,20200511,3.9096,51.39955,3,NA,NA,0.00402,12,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634074,74,2009,9,24,714,"D3",6,D,51.5192,4.1398,51.52,4.131,32F4,11,V,634074,1,1,R,-9,"BC",1,600,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,340,2,NA,-9,17,17,-9,-9,NA,NA,20,4,NA,60,NA,NA,NA,NA,20200511,4.1354,51.5196,3,NA,NA,0.0018,11,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634073,73,2009,9,24,643,"D3",15,D,51.52,4.1399,51.5202,4.1188,32F4,15,I,634073,1,1,R,-9,"BC",1,1490,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,340,2,NA,-9,17,17,-9,-9,NA,NA,20,4,NA,60,NA,NA,NA,NA,20200511,4.12935,51.5201,3,NA,NA,0.00447,15,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634075,75,2009,9,24,731,"D6",10,D,51.5207,4.1102,51.5221,4.0949,32F4,26,V,634075,1,1,R,-9,"BC",1,1030,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,340,2,NA,-9,17,17,-9,-9,NA,NA,20,4,NA,120,NA,NA,NA,NA,20200511,4.10255,51.5214,3,NA,NA,0.00309,26,20210618
HH,DYFS,3,NL,646A,BT3,NA,NA,NA,634076,76,2009,9,24,809,"D3",3,D,51.5227,4.0487,51.5232,4.0453,32F4,12,I,634076,1,1,R,-9,"BC",1,300,NA,NA,NA,-9,NA,NA,NA,NA,-9,NA,NA,2.5,4,NA,-9,NA,-9,350,4,NA,-9,17,17,-9,-9,NA,NA,20,3,NA,120,NA,NA,NA,NA,20200511,4.047,51.52295,3,NA,NA,9e-04,12,20210618
