1	14860	2019	492	38	20	0	16.7				
1	11947	1812	529	55	10	0	0				
1	18349	1143	308	75	60	28	0				
1	5893	2929	682	82	30	15	0				
1	15395	3021	1638	428	89	31.1	20				
1	17313	2258	514	458	58	16.4	0				
1	16727	5040	1882	478	200	97.5	117.5				
1	10385	2434	1086	522	223	131.7	25.7				
1	15935.9	1715.5	1211.7	534.1	144.2	70.6	20				
1	9464.9	5250	993.1	533	489	88.4	16.7				
1	28308.6	1885.6	1533.3	337.9	195.7	61.9	0				
1	11392.8	3931.4	282.7	607.2	118.1	5	272.9				
BTS-Combined (all)											
1996	2020										
1	1	0.6450381	0.6450381								
0	10										
1	20137.0387	24130.9993	23724.3154	5109.9678	1824.8998	1397.1008	588.6525	247.8342	143.8564	64.21	324.5061
1	3622.4479	86228.0721	15967.2819	6525.9948	1618.3505	510.825	384.2715	131.2213	160.6362	30.6803	127.8631
1	27795.7645	34124.7964	85886.3335	9654.1957	2700.7288	651.8954	379.5522	225.37	190.2554	73.7003	128.3423
1	40494.16	31204.3789	23942.9587	36472.5329	3056.178	1171.6736	269.9582	101.0946	87.0815	41.2904	36.3235
1	40457.6148	41121.3821	22701.4989	9096.7894	9991.0343	619.3218	214.0696	105.3051	92.3812	16.3591	57.6586
1	120468.9421	29427.5902	21105.8292	7048.9382	3550.8147	3529.9105	276.4004	90.3881	72.5916	57.05	85.5341
1	27860.5016	126025.9297	16831.3659	7373.2833	4060.4724	2275.6334	1680.2318	299.9462	145.4378	49.1782	221.1738
1	51456.5038	31685.4475	47186.94	7204.3719	3610.6301	1729.3625	1011.4022	988.8028	77.4203	55.4937	269.7948
1	26132.7074	44035.3384	15320.7559	18112.5545	3135.5745	1634.2893	959.8156	540.9089	844.1726	51.0935	234.4332
1	42123.758	41788.6222	29442.0479	5031.4062	7324.8865	1057.8159	1135.0335	390.5697	94.4575	897.5314	417.4088
1	35566.271	46122.1749	19124.9345	9434.9037	2455.3989	3924.4247	645.4151	773.3118	113.2305	151.3163	827.0469
1	46022.5988	69994.0577	22634.6789	11144.4269	7969.27	1778.8229	2664.5826	318.7363	651.8139	79.6346	1073.1025
1	49484.2089	70536.172	43460.0591	12300.2736	6405.577	4486.6213	991.5089	1571.1586	304.5292	473.4206	958.3839
1	145483.5364	63296.5685	25530.1125	19968.8857	5367.4702	3308.7374	2579.6639	668.4822	1480.2575	287.8685	1214.0478
1	146335.3787	76156.5243	28329.7772	14317.3631	10397.3797	3189.4917	1788.0848	1782.2973	621.7272	1013.6143	1422.1442
1	91575.9129	119965.6837	41702.7022	18859.4359	9428.7372	6268.102	2032.4831	917.5403	1609.5144	236.7611	1763.4809
1	78074.6524	55272.0261	62135.2888	39045.0438	14146.8729	6958.3982	4525.4899	1412.4786	1121.6557	1552.2691	1584.4796
1	63794.2968	81421.28	52754.3647	40417.7381	20025.9969	7449.6784	4447.1223	3216.6077	1299.1361	797.322	2353.1534
1	62583.7245	133710.3336	61041.2873	27867.3983	20986.6797	8758.7259	3710.3464	2227.0515	1768.9303	1000.4443	2302.6889
1	23753.3699	48851.096	67154.5838	35591.96	17558.1849	13359.2334	6969.2753	2315.071	1694.5764	1557.1924	2662.0928
1	80620.5579	77603.9146	32060.1134	33726.1918	18749.806	9775.735	6768.6706	3719.8648	1723.0431	1110.2199	2429.5611
1	29577.6057	130588.6312	50607.7091	18490.9695	20040.6665	10608.3317	5163.0413	3101.891	1986.8928	683.8568	2128.6396
1	201431.3192	79604.542	71794.9299	22864.8401	11704.3707	11462.018	5574.7619	3378.6945	1944.7034	1618.3552	2368.6656
1	167584.0773	311556.703	59019.1898	32052.4511	9909.3008	6933.6668	4958.2393	2921.9905	2259.3214	1231.9058	2051.8903
1	94945.1746	153502.1664	125091.9856	28588.3961	17536.6102	5314.7128	3320.3257	2430.9204	1762.6053	1122.2576	1544.2886
IBTS_Q3											
1996	2020										
1	1	0.6257399	0.6257399								
0	10										
1	33.2433	644.0429	1744.0644	1182.8207	517.0939	386.3962	191.8717	90.2615	42.8772	12.0965	47.7615
1	73.7011	3567.9414	3312.1264	1979.6068	564.7537	227.952	170.1809	90.3718	85.6193	25.7124	66.8029
1	34.5227	1052.4757	5086.1162	1716.368	841.9274	318.6857	139.3423	85.4938	93.7363	42.06	83.6907
1	42.7917	948.2392	2326.5572	4377.736	734.6208	315.6796	133.6326	50.3921	45.3448	26.4006	23.038
1	133.2526	944.1752	1773.3726	1967.2916	2163.6198	225.8534	126.2961	54.0079	42.3727	12.4668	32.9505
1	121.0155	1160.6733	3304.4543	2112.3533	1136.4956	1165.4193	176.702	78.4848	64.7663	50.7559	133.942
1	68.128	6104.0314	2867.27	2352.8964	1286.025	680.9111	442.9011	102.5062	94.1891	44.1571	100.5726
1	175.5099	1377.6474	4975.3844	1691.987	1035.3048	466.3528	276.699	276.7231	51.5145	53.6133	133.8895
1	13.2359	2528.2754	2580.9071	4063.4013	940.1445	616.1243	310.7813	187.5321	232.0271	42.843	176.6443
1	107.8234	1962.2476	4725.5355	1601.0269	2321.9966	409.4049	501.8001	235.41	81.2549	230.6802	233.0235
1	189.3631	2219.9264	3075.7401	3770.0169	1109.0583	1237.8089	399.2208	403.6431	156.8245	83.7688	363.8707
1	117.9554	5697.5498	4676.2376	3717.8808	3238.4278	831.1714	1314.2425	330.8197	455.3575	116.7218	759.5185
1	165.7193	6133.0295	10655.8628	5051.5669	3408.3771	2196.5189	738.3589	737.9616	312.1289	270.1119	604.2099
1	160.4463	2794.2425	5041.4647	7677.9067	2798.601	1720.3235	1205.3884	454.8913	735.3825	191.6761	867.9484
1	215.004	3224.6329	4957.882	5390.6721	4900.2236	1628.6772	1156.7239	1081.5748	477.1571	653.2193	1233.3959
1	131.2267	6616.6366	8966.3766	7380.8938	4830.2505	3442.475	1284.2162	858.1525	1058.3609	267.3113	1526.7492
1	70.0851	2427.4016	10892.1875	11291.2894	6362.4209	3581.7106	2478.2204	1110.6739	894.216	913.169	1512.3862
1	45.1361	2685.1307	6750.1288	9584.482	6410.2398	3379.9286	2083.0948	1561.1233	728.113	479.248	1624.8244
1	87.2993	5239.4224	8877.693	7681.2393	6439.5197	3245.7861	1507.2426	1062.6435	763.0505	476.1089	1384.1161
1	26.3907	1701.2105	7393.8913	8343.9389	6068.7325	4623.2715	2583.2876	1297.574	953.5521	783.5808	1965.9238
1	173.4824	3165.8484	4957.1073	7400.257	5624.6896	3098.928	2362.8605	1548.2637	984.1083	761.8518	1974.8492
1	75.6345	4065.3723	4879.3649	3513.2759	4480.9763	2918.2227	1773.9315	1142.9676	881.0766	511.7707	1491.0169
1	272.6986	2205.0819	6088.9289	3972.9553	2509.1662	2458.7779	1614.9572	1239.0438	760.3788	635.8443	1523.9524
1	187.0066	6016.1394	5415.7449	4211.8319	2094.9102	1354.4361	1063.8666	751.3503	635.5252	345.9037	953.0799
1	132.1194	3231.7369	7311.2495	3617.894	2806.7022	1294.5011	900.5411	760.325	694.2937	396.8781	1059.6654
IBTS_Q1											
2007	2020										
1	1	0.09259261	0.09259261								
1	8										
1	2394.7072	5344.6783	5693.7559	6178.2129	2138.3728	1104.0496	604.941	569.2543			
1	2354.8254	11155.4433	7599.4078	3583.4278	2701.5578	733.7279	731.0682	619.6177			
1	2995.596	7480.152	13046.7215	4288.8824	2237.1929	917.7685	495.9761	801.525			
1	1474.9275	5843.6131	9477.3263	8219.6261	3604.7697	1447.269	1016.8633	953.8092			
1	1167.1419	5946.7877	6491.9614	6618.3216	5264.5047	1813.1779	967.8532	1271.6604			
1	2018.3909	13641.9391	15601.3762	7267.596	5093.1045	3408.8737	1439.6197	2312.1492			
1	1415.5595	5162.636	10272.7978	6831.0505	3366.721	1943.791	1017.0635	986.2186			
1	2730.1858	7401.4012	9056.6822	8933.9833	5046.529	1806.4727	1127.0635	1417.8815			
1	902.2197	9943.416	10948.0034	8698.8576	6244.6818	2893.0417	1275.7363	1582.495			
1	2178.9412	5134.8569	9507.637	7572.6872	5266.4974	2493.7713	1437.7185	2364.2254			
1	1973.0993	6501.0599	4190.7857	7094.0263	4728.8532	3002.1287	1534.4014	2397.7357			
1	700.7572	5927.7042	6201.6295	2274.0885	3204.7932	1911.1406	1390.1397	2993.3469			
1	4164.1579	4237.0308	6711.6424	3289.3737	1763.371	1459.8616	1375.8677	3105.5046			
1	2062.9145	8636.1577	4506.5208	3830.7936	1826.723	1274.3786	1143.5442	1998.8392			
BTS_IBTSQ3_combined_WKNSCS											
1996	2020										
1	1	0.6347524	0.6347524								
1	10										
1	21151.3229	21219.5484	6525.5339	3031.7958	3135.1779	1916.1666	818.7026	518.5933	256.8228	421.1577	
1	72276.6245	35360.0746	10126.2297	3475.3408	2652.7127	1735.1352	947.1332	790.4513	287.3853	348.7781	
1	39897.187	70698.0558	13248.3598	5444.7291	2024.6827	1355.2337	890.6994	672.4248	361.7027	372.4535	
1	28927.5878	24266.1698	39092.8934	5780.105	2634.2883	1097.5759	552.4129	492.7858	364.8949	282.6504	
1	34536.0694	17300.6425	14180.698	15567.1339	2115.9154	992.6163	543.0491	450.938	175.4142	307.6064	
1	24505.661	22622.4783	11100.5017	6786.0485	7769.0549	1417.1358	629.7119	498.1834	369.7193	743.2846	
1	131697.6023	24496.4493	13757.9953	7239.4236	3986.0911	2826.7217	737.1394	631.172	322.296	615.2147	
1	28606.2416	46980.8169	11572.5475	6563.9579	3158.8318	1997.5767	1970.7566	497.056	438.1117	859.2236	
1	41764.1405	18806.0079	30106.8615	6013.6143	3600.9517	2212.6165	1454.5162	1595.1664	360.4763	1018.1362	
1	36425.4945	40273.5565	10033.6489	15510.869	2654.8716	2928.1823	1657.2604	734.4451	1319.5581	1283.8484	
1	35463.8465	25408.4902	22160.3124	6259.1652	7782.8308	2420.1842	2300.6728	930.2381	536.897	1790.6364	
1	73764.6676	36965.2501	23570.0479	19177.1909	5314.8961	7454.1806	1872.0058	2178.6761	670.3454	3009.5268	
1	77325.1239	76346.4141	29663.2396	19070.9369	12237.6142	4023.682	4617.2515	1521.8657	1409.7357	2775.046	
1	50881.3261	39619.4454	45702.5214	16112.4726	9566.7331	6587.3293	2604.955	3941.6941	961.3027	3560.088	
1	68879.8415	37812.3905	31365.0433	26905.6739	8558.8154	5323.1501	5339.4953	2232.8267	2375.5505	4563.6623	
1	104001.0559	62029.9237	39444.9721	23592.8358	15515.1717	5579.3184	3692.001	4290.9341	1146.9178	5913.6431	
1	41159.026	84202.3551	65379.0221	31520.5386	16872.6004	10966.8852	4826.2777	3714.7789	3836.2955	6023.6829	
1	53106.6862	58492.1921	69119.7974	38699.8497	16647.403	9383.7798	6973.1393	3055.6109	2077.4266	7232.8727	
1	91897.358	71102.9034	47722.4878	38625.4553	17092.3904	7526.7137	4950.0971	3488.2814	2198.6154	6305.6623	
1	28785.0023	67439.0455	57238.1075	35154.0742	25256.2837	11804.6049	5719.3745	3729.4586	3224.7564	8418.8356	
1	40784.4118	38988.3533	54913.097	35638.0604	17632.3521	12141.9427	7304.3434	4097.1551	2997.4281	8141.3782	
1	78954.864	50625.8131	27164.7359	30310.5777	17014.0436	9293.4791	5925.4032	4039.352	2021.8364	6232.1538	
1	41730.5226	63742.4664	32589.6661	18427.7857	17075.9789	9383.5643	6037.3054	3709.9311	2829.7765	6565.9653	
1	156253.6214	53551.6864	37796.8926	14748.2245	9485.9671	6879.2039	4284.8738	3251.6274	1800.9052	4400.3635	
1	75557.0248	87099.5801	34216.0902	24288.4101	9505.6006	5767.8561	4304.172	3456.9189	1895.9328	4372.4217	
IBTSQ1_WKNSCS											
2007	2020										
1	1	0.09215438	0.09215438								
1	8										
1	2422.0141	5922.0444	6503.934	7306.4524	2590.1037	1341.1199	716.3274	554.6275			
1	2405.913	12978.5108	9299.0991	4307.9449	3327.4196	925.8827	837.3393	585.4976			
1	3156.6775	8957.0205	16302.8973	5242.0309	2840.3001	1138.1392	584.0203	747.431			
1	1180.2776	5789.1307	9323.2128	8587.0131	4270.1151	1444.9178	941.6668	829.1777			
1	1285.026	7160.4281	8141.2972	8298.0962	6765.0329	2343.9058	1161.1377	1238.1969			
1	2075.748	17189.9982	20649.4538	9095.3089	6527.4977	4315.2252	1691.3855	2201.8097			
1	1635.3325	6388.369	12759.8981	8243.2911	4092.2697	2329.6388	1168.6988	978.962			
1	2777.7699	9341.8338	11535.1231	11247.0486	6289.5671	2258.609	1311.4306	1370.7218			
1	686.8106	9844.8375	12048.6538	9879.9222	7198.1914	3389.8178	1436.3253	1478.4455			
1	1516.9763	4801.5589	9784.8208	8054.716	5913.9512	2853.3044	1575.3987	2029.9746			
1	2303.7005	8646.0326	5750.1526	9157.5762	6392.7697	3972.6935	1861.9801	2391.7289			
1	853.1421	7311.7993	8093.8687	3168.0107	4076.058	2455.8695	1620.8536	2799.5736			
1	4669.564	5220.5593	8101.3482	3936.2537	2365.4262	1771.4039	1504.8916	2619.8501			
1	2125.7579	10152.8943	5253.3211	4172.7314	2138.3335	1584.1262	1197.1316	1713.8956			
DYFS											
1990	2020										
1	1	0.66	0.75								
0	0										
1	439.5929832										
1	332.3579389										
1	180.3097755										
1	216.9896399										
1	283.4379051										
1	146.0755507										
1	619.6147406										
1	229.2425517										
1	-1										
1	-1										
1	124.9255706										
1	313.1752106										
1	122.9069897										
1	238.6262408										
1	126.7382717										
1	85.87962378										
1	167.9881697										
1	98.25257636										
1	129.7097519										
1	141.8703816										
1	179.6146432										
1	92.96253585										
1	181.1218487										
1	168.4809032										
1	107.9917674										
1	100.1615755										
1	78.05227572										
1	127.1979436										
1	219.3361049										
1	200.1965194										
1	93.83043727										
SNS1											
1970	1999										
1	1	0.66	0.75								
1	7										
1	9311	9732	3273	770	170	37.5	69.1				
1	13538	28164	1415	101	50	23.6	48.6				
1	13207	10780	4478	89	84	0	50				
1	65643	5133	1578	461	15	5.7	11.4				
1	15366	16509	1129	160	82	7	7				
1	11628	8168	9556	65	15	0	0				
1	8537	2403	868	236	0	2.3	0				
1	18537	3424	1737	590	213	0	6.7				
1	14012	12678	345	135	45	13.6	0				
1	21495	9829	1575	161	17	42.2	6.7				
1	59174	12882	491	180	24	7.8	0				
1	24756	18785	834	38	32	4.7	0				
1	69993	8642	1261	88	8	8.7	3.9				
1	33974	13909	249	71	6	1.3	0				
1	44965	10413	2467	42	0	0	8				
1	28101	13848	1598	328	17	1.5	0				
1	93552	7580	1152	145	30	6.6	8.4				
1	33402	32991	1227	200	30	16.7	0				
1	36609	14421	13153	1350	88	12.1	9.2				
1	34276	17810	4373	7126	289	113.6	12.5				
1	25037	7496	3160	816	422	48.8	0				
1	57221	11247	1518	1077	128	74.4	6				
1	46798	13842	2268	613	176	52	34.8				
1	22098	9686	1006	98	60	58.8	2.5				
1	19188	4977	856	76	23	2.7	0				
1	24767	2796	381	97	38	0	4				
1	23015	10268	1185	45	47	0	0				
1	95901	4473	497	32	0	13.3	6.7				
1	33666	30242	5014	50	10	0	0				
1	32951	10272	13783	1058	17	0	0				
SNS2											
2000	2020										
1	1	0.66	0.75								
1	7										
1	22855	2493	891	983	17	2	2				
1	11511	2898	370	176	691	105.8	0				
1	30809	1103	265	65	69	30.7	0				
1	-1	-1	-1	-1	-1	-1	-1				
1	18202	1350	1081	51	27	29.7	5.3				
1	10118	1819	142	366	8	19	0				
1	12164	1571	385	52	54	0	16.7				
1	14175	2134	140	52	0	7.4	0				
1	14706	2700	464	179	34	6.7	6.7				
1	14860	2019	492	38	20	0	16.7				
1	11947	1812	529	55	10	0	0				
1	18349	1143	308	75	60	28	0				
1	5893	2929	682	82	30	15	0				
1	15395	3021	1638	428	89	31.1	20				
1	17313	2258	514	458	58	16.4	0				
1	16727	5040	1882	478	200	97.5	117.5				
1	10385	2434	1086	522	223	131.7	25.7				
1	15935.9	1715.5	1211.7	534.1	144.2	70.6	20				
1	9464.9	5250	993.1	533	489	88.4	16.7				
1	28308.6	1885.6	1533.3	337.9	195.7	61.9	0				
1	11392.8	3931.4	282.7	607.2	118.1	5	272.9				
BTS_IBTSQ3_combined_WKNSCS_part1											
1996	2010										
1	1	0.6347524	0.6347524								
1	10										
1	21151.3229	21219.5484	6525.5339	3031.7958	3135.1779	1916.1666	818.7026	518.5933	256.8228	421.1577	
1	72276.6245	35360.0746	10126.2297	3475.3408	2652.7127	1735.1352	947.1332	790.4513	287.3853	348.7781	
1	39897.187	70698.0558	13248.3598	5444.7291	2024.6827	1355.2337	890.6994	672.4248	361.7027	372.4535	
1	28927.5878	24266.1698	39092.8934	5780.105	2634.2883	1097.5759	552.4129	492.7858	364.8949	282.6504	
1	34536.0694	17300.6425	14180.698	15567.1339	2115.9154	992.6163	543.0491	450.938	175.4142	307.6064	
1	24505.661	22622.4783	11100.5017	6786.0485	7769.0549	1417.1358	629.7119	498.1834	369.7193	743.2846	
1	131697.6023	24496.4493	13757.9953	7239.4236	3986.0911	2826.7217	737.1394	631.172	322.296	615.2147	
1	28606.2416	46980.8169	11572.5475	6563.9579	3158.8318	1997.5767	1970.7566	497.056	438.1117	859.2236	
1	41764.1405	18806.0079	30106.8615	6013.6143	3600.9517	2212.6165	1454.5162	1595.1664	360.4763	1018.1362	
1	36425.4945	40273.5565	10033.6489	15510.869	2654.8716	2928.1823	1657.2604	734.4451	1319.5581	1283.8484	
1	35463.8465	25408.4902	22160.3124	6259.1652	7782.8308	2420.1842	2300.6728	930.2381	536.897	1790.6364	
1	73764.6676	36965.2501	23570.0479	19177.1909	5314.8961	7454.1806	1872.0058	2178.6761	670.3454	3009.5268	
1	77325.1239	76346.4141	29663.2396	19070.9369	12237.6142	4023.682	4617.2515	1521.8657	1409.7357	2775.046	
1	50881.3261	39619.4454	45702.5214	16112.4726	9566.7331	6587.3293	2604.955	3941.6941	961.3027	3560.088	
1	68879.8415	37812.3905	31365.0433	26905.6739	8558.8154	5323.1501	5339.4953	2232.8267	2375.5505	4563.6623	
BTS_IBTSQ3_combined_WKNSCS_part2											
2011	2020										
1	1	0.6347524	0.6347524								
1	10										
1	104001.0559	62029.9237	39444.9721	23592.8358	15515.1717	5579.3184	3692.001	4290.9341	1146.9178	5913.6431	
1	41159.026	84202.3551	65379.0221	31520.5386	16872.6004	10966.8852	4826.2777	3714.7789	3836.2955	6023.6829	
1	53106.6862	58492.1921	69119.7974	38699.8497	16647.403	9383.7798	6973.1393	3055.6109	2077.4266	7232.8727	
1	91897.358	71102.9034	47722.4878	38625.4553	17092.3904	7526.7137	4950.0971	3488.2814	2198.6154	6305.6623	
1	28785.0023	67439.0455	57238.1075	35154.0742	25256.2837	11804.6049	5719.3745	3729.4586	3224.7564	8418.8356	
1	40784.4118	38988.3533	54913.097	35638.0604	17632.3521	12141.9427	7304.3434	4097.1551	2997.4281	8141.3782	
1	78954.864	50625.8131	27164.7359	30310.5777	17014.0436	9293.4791	5925.4032	4039.352	2021.8364	6232.1538	
1	41730.5226	63742.4664	32589.6661	18427.7857	17075.9789	9383.5643	6037.3054	3709.9311	2829.7765	6565.9653	
1	156253.6214	53551.6864	37796.8926	14748.2245	9485.9671	6879.2039	4284.8738	3251.6274	1800.9052	4400.3635	
1	75557.0248	87099.5801	34216.0902	24288.4101	9505.6006	5767.8561	4304.172	3456.9189	1895.9328	4372.4217	
